Package Kind,Package Version,Generated At,Portfolio ID,Portfolio Name,Portfolio Version,Module ID,Module Name,Module Type,Module Version,Requirement Record ID,Requirement ID,Family,Requirement Title,Applicability,Applicability Rationale,Implementation Status,Implementation Narrative,Record Classification,Counting Disposition,Authoritative Implementation Source Module ID,Authoritative Implementation Source Module Name,Inherited Base Source Module ID,Inherited Base Source Module Name,Inherited Source Requirement Record ID,Inheritance Type,Inheritance Status,Responsibility Model,CSP Responsibility,ESP Responsibility,Organization Responsibility,Module Responsibility,Owner IDs,Evidence IDs,Evidence Counting Disposition,Supplement Narrative,Supplement Owner IDs,Supplement Evidence IDs,Scope,Remediation Plan,POA&M Reference,Override State,Override Rationale,Override Fields,Impact Review State,Impact Changed Fields,Review Status,Approval Status,Open Conflict IDs,Open Conflict Fields,Source Identifiers,Legacy Identifiers,Last Validated At
cmmc_l2_ssp_portfolio_crm_v1,1.0,2026-07-22T15:00:00Z,portfolio-mcfirecoal-cmmc-l2,McFirecoal CMMC Level 2 SSP Portfolio,1.3,module-product-bravo,Federal SaaS Product Bravo,product,1.0,requirement-product-bravo-3_1_4,3.1.4,3.1,Separation of Duties,pending-decision,,not-assessed,,pending,not-counted,module-product-bravo,Federal SaaS Product Bravo,,,,none,not-inherited,undecided,,,,,,,not-counted,,,,,,,none,,,none,,not-reviewed,not-submitted,,,,,
cmmc_l2_ssp_portfolio_crm_v1,1.0,2026-07-22T15:00:00Z,portfolio-mcfirecoal-cmmc-l2,McFirecoal CMMC Level 2 SSP Portfolio,1.3,module-product-bravo,Federal SaaS Product Bravo,product,1.0,requirement-product-bravo-3_1_5,3.1.5,3.1,Least Privilege,pending-decision,,not-assessed,,pending,not-counted,module-product-bravo,Federal SaaS Product Bravo,,,,none,not-inherited,undecided,,,,,,,not-counted,,,,,,,none,,,none,,not-reviewed,not-submitted,,,,,
cmmc_l2_ssp_portfolio_crm_v1,1.0,2026-07-22T15:00:00Z,portfolio-mcfirecoal-cmmc-l2,McFirecoal CMMC Level 2 SSP Portfolio,1.3,module-product-bravo,Federal SaaS Product Bravo,product,1.0,requirement-product-bravo-3_1_6,3.1.6,3.1,Non-Privileged Account Use,pending-decision,,not-assessed,,pending,not-counted,module-product-bravo,Federal SaaS Product Bravo,,,,none,not-inherited,undecided,,,,,,,not-counted,,,,,,,none,,,none,,not-reviewed,not-submitted,,,,,
cmmc_l2_ssp_portfolio_crm_v1,1.0,2026-07-22T15:00:00Z,portfolio-mcfirecoal-cmmc-l2,McFirecoal CMMC Level 2 SSP Portfolio,1.3,module-product-bravo,Federal SaaS Product Bravo,product,1.0,requirement-product-bravo-3_1_7,3.1.7,3.1,Privileged Functions,pending-decision,,not-assessed,,pending,not-counted,module-product-bravo,Federal SaaS Product Bravo,,,,none,not-inherited,undecided,,,,,,,not-counted,,,,,,,none,,,none,,not-reviewed,not-submitted,,,,,
cmmc_l2_ssp_portfolio_crm_v1,1.0,2026-07-22T15:00:00Z,portfolio-mcfirecoal-cmmc-l2,McFirecoal CMMC Level 2 SSP Portfolio,1.3,module-product-bravo,Federal SaaS Product Bravo,product,1.0,requirement-product-bravo-3_1_8,3.1.8,3.1,Unsuccessful Logon Attempts,pending-decision,,not-assessed,,pending,not-counted,module-product-bravo,Federal SaaS Product Bravo,,,,none,not-inherited,undecided,,,,,,,not-counted,,,,,,,none,,,none,,not-reviewed,not-submitted,,,,,
cmmc_l2_ssp_portfolio_crm_v1,1.0,2026-07-22T15:00:00Z,portfolio-mcfirecoal-cmmc-l2,McFirecoal CMMC Level 2 SSP Portfolio,1.3,module-product-bravo,Federal SaaS Product Bravo,product,1.0,requirement-product-bravo-3_1_9,3.1.9,3.1,Privacy & Security Notices,pending-decision,,not-assessed,,pending,not-counted,module-product-bravo,Federal SaaS Product Bravo,,,,none,not-inherited,undecided,,,,,,,not-counted,,,,,,,none,,,none,,not-reviewed,not-submitted,,,,,
cmmc_l2_ssp_portfolio_crm_v1,1.0,2026-07-22T15:00:00Z,portfolio-mcfirecoal-cmmc-l2,McFirecoal CMMC Level 2 SSP Portfolio,1.3,module-product-bravo,Federal SaaS Product Bravo,product,1.0,requirement-product-bravo-3_1_10,3.1.10,3.1,Session Lock,pending-decision,,not-assessed,,pending,not-counted,module-product-bravo,Federal SaaS Product Bravo,,,,none,not-inherited,undecided,,,,,,,not-counted,,,,,,,none,,,none,,not-reviewed,not-submitted,,,,,
cmmc_l2_ssp_portfolio_crm_v1,1.0,2026-07-22T15:00:00Z,portfolio-mcfirecoal-cmmc-l2,McFirecoal CMMC Level 2 SSP Portfolio,1.3,module-product-bravo,Federal SaaS Product Bravo,product,1.0,requirement-product-bravo-3_1_11,3.1.11,3.1,Session Termination,pending-decision,,not-assessed,,pending,not-counted,module-product-bravo,Federal SaaS Product Bravo,,,,none,not-inherited,undecided,,,,,,,not-counted,,,,,,,none,,,none,,not-reviewed,not-submitted,,,,,
cmmc_l2_ssp_portfolio_crm_v1,1.0,2026-07-22T15:00:00Z,portfolio-mcfirecoal-cmmc-l2,McFirecoal CMMC Level 2 SSP Portfolio,1.3,module-product-bravo,Federal SaaS Product Bravo,product,1.0,requirement-product-bravo-3_1_12,3.1.12,3.1,Control Remote Access,pending-decision,,not-assessed,,pending,not-counted,module-product-bravo,Federal SaaS Product Bravo,,,,none,not-inherited,undecided,,,,,,,not-counted,,,,,,,none,,,none,,not-reviewed,not-submitted,,,,,
cmmc_l2_ssp_portfolio_crm_v1,1.0,2026-07-22T15:00:00Z,portfolio-mcfirecoal-cmmc-l2,McFirecoal CMMC Level 2 SSP Portfolio,1.3,module-product-bravo,Federal SaaS Product Bravo,product,1.0,requirement-product-bravo-3_1_13,3.1.13,3.1,Remote Access Confidentiality,pending-decision,,not-assessed,,pending,not-counted,module-product-bravo,Federal SaaS Product Bravo,,,,none,not-inherited,undecided,,,,,,,not-counted,,,,,,,none,,,none,,not-reviewed,not-submitted,,,,,
cmmc_l2_ssp_portfolio_crm_v1,1.0,2026-07-22T15:00:00Z,portfolio-mcfirecoal-cmmc-l2,McFirecoal CMMC Level 2 SSP Portfolio,1.3,module-product-bravo,Federal SaaS Product Bravo,product,1.0,requirement-product-bravo-3_1_14,3.1.14,3.1,Remote Access Routing,pending-decision,,not-assessed,,pending,not-counted,module-product-bravo,Federal SaaS Product Bravo,,,,none,not-inherited,undecided,,,,,,,not-counted,,,,,,,none,,,none,,not-reviewed,not-submitted,,,,,
cmmc_l2_ssp_portfolio_crm_v1,1.0,2026-07-22T15:00:00Z,portfolio-mcfirecoal-cmmc-l2,McFirecoal CMMC Level 2 SSP Portfolio,1.3,module-product-bravo,Federal SaaS Product Bravo,product,1.0,requirement-product-bravo-3_1_15,3.1.15,3.1,Privileged Remote Access,pending-decision,,not-assessed,,pending,not-counted,module-product-bravo,Federal SaaS Product Bravo,,,,none,not-inherited,undecided,,,,,,,not-counted,,,,,,,none,,,none,,not-reviewed,not-submitted,,,,,
cmmc_l2_ssp_portfolio_crm_v1,1.0,2026-07-22T15:00:00Z,portfolio-mcfirecoal-cmmc-l2,McFirecoal CMMC Level 2 SSP Portfolio,1.3,module-product-bravo,Federal SaaS Product Bravo,product,1.0,requirement-product-bravo-3_1_16,3.1.16,3.1,Wireless Access Authorization,pending-decision,,not-assessed,,pending,not-counted,module-product-bravo,Federal SaaS Product Bravo,,,,none,not-inherited,undecided,,,,,,,not-counted,,,,,,,none,,,none,,not-reviewed,not-submitted,,,,,
cmmc_l2_ssp_portfolio_crm_v1,1.0,2026-07-22T15:00:00Z,portfolio-mcfirecoal-cmmc-l2,McFirecoal CMMC Level 2 SSP Portfolio,1.3,module-product-bravo,Federal SaaS Product Bravo,product,1.0,requirement-product-bravo-3_1_17,3.1.17,3.1,Wireless Access Protection,pending-decision,,not-assessed,,pending,not-counted,module-product-bravo,Federal SaaS Product Bravo,,,,none,not-inherited,undecided,,,,,,,not-counted,,,,,,,none,,,none,,not-reviewed,not-submitted,,,,,
cmmc_l2_ssp_portfolio_crm_v1,1.0,2026-07-22T15:00:00Z,portfolio-mcfirecoal-cmmc-l2,McFirecoal CMMC Level 2 SSP Portfolio,1.3,module-product-bravo,Federal SaaS Product Bravo,product,1.0,requirement-product-bravo-3_1_18,3.1.18,3.1,Mobile Device Connection,pending-decision,,not-assessed,,pending,not-counted,module-product-bravo,Federal SaaS Product Bravo,,,,none,not-inherited,undecided,,,,,,,not-counted,,,,,,,none,,,none,,not-reviewed,not-submitted,,,,,
cmmc_l2_ssp_portfolio_crm_v1,1.0,2026-07-22T15:00:00Z,portfolio-mcfirecoal-cmmc-l2,McFirecoal CMMC Level 2 SSP Portfolio,1.3,module-product-bravo,Federal SaaS Product Bravo,product,1.0,requirement-product-bravo-3_1_19,3.1.19,3.1,Encrypt CUI On Mobile,pending-decision,,not-assessed,,pending,not-counted,module-product-bravo,Federal SaaS Product Bravo,,,,none,not-inherited,undecided,,,,,,,not-counted,,,,,,,none,,,none,,not-reviewed,not-submitted,,,,,
cmmc_l2_ssp_portfolio_crm_v1,1.0,2026-07-22T15:00:00Z,portfolio-mcfirecoal-cmmc-l2,McFirecoal CMMC Level 2 SSP Portfolio,1.3,module-product-bravo,Federal SaaS Product Bravo,product,1.0,requirement-product-bravo-3_1_20,3.1.20,3.1,External Connections,pending-decision,,not-assessed,,pending,not-counted,module-product-bravo,Federal SaaS Product Bravo,,,,none,not-inherited,undecided,,,,,,,not-counted,,,,,,,none,,,none,,not-reviewed,not-submitted,,,,,
cmmc_l2_ssp_portfolio_crm_v1,1.0,2026-07-22T15:00:00Z,portfolio-mcfirecoal-cmmc-l2,McFirecoal CMMC Level 2 SSP Portfolio,1.3,module-product-bravo,Federal SaaS Product Bravo,product,1.0,requirement-product-bravo-3_1_21,3.1.21,3.1,Portable Storage Use,pending-decision,,not-assessed,,pending,not-counted,module-product-bravo,Federal SaaS Product Bravo,,,,none,not-inherited,undecided,,,,,,,not-counted,,,,,,,none,,,none,,not-reviewed,not-submitted,,,,,
cmmc_l2_ssp_portfolio_crm_v1,1.0,2026-07-22T15:00:00Z,portfolio-mcfirecoal-cmmc-l2,McFirecoal CMMC Level 2 SSP Portfolio,1.3,module-product-bravo,Federal SaaS Product Bravo,product,1.0,requirement-product-bravo-3_1_22,3.1.22,3.1,Control Public Information,pending-decision,,not-assessed,,pending,not-counted,module-product-bravo,Federal SaaS Product Bravo,,,,none,not-inherited,undecided,,,,,,,not-counted,,,,,,,none,,,none,,not-reviewed,not-submitted,,,,,
cmmc_l2_ssp_portfolio_crm_v1,1.0,2026-07-22T15:00:00Z,portfolio-mcfirecoal-cmmc-l2,McFirecoal CMMC Level 2 SSP Portfolio,1.3,module-product-bravo,Federal SaaS Product Bravo,product,1.0,requirement-product-bravo-3_2_1,3.2.1,3.2,Role-Based Risk Awareness,pending-decision,,not-assessed,,pending,not-counted,module-product-bravo,Federal SaaS Product Bravo,,,,none,not-inherited,undecided,,,,,,,not-counted,,,,,,,none,,,none,,not-reviewed,not-submitted,,,,,
cmmc_l2_ssp_portfolio_crm_v1,1.0,2026-07-22T15:00:00Z,portfolio-mcfirecoal-cmmc-l2,McFirecoal CMMC Level 2 SSP Portfolio,1.3,module-product-bravo,Federal SaaS Product Bravo,product,1.0,requirement-product-bravo-3_2_2,3.2.2,3.2,Role-Based Training,pending-decision,,not-assessed,,pending,not-counted,module-product-bravo,Federal SaaS Product Bravo,,,,none,not-inherited,undecided,,,,,,,not-counted,,,,,,,none,,,none,,not-reviewed,not-submitted,,,,,
cmmc_l2_ssp_portfolio_crm_v1,1.0,2026-07-22T15:00:00Z,portfolio-mcfirecoal-cmmc-l2,McFirecoal CMMC Level 2 SSP Portfolio,1.3,module-product-bravo,Federal SaaS Product Bravo,product,1.0,requirement-product-bravo-3_2_3,3.2.3,3.2,Insider Threat Awareness,pending-decision,,not-assessed,,pending,not-counted,module-product-bravo,Federal SaaS Product Bravo,,,,none,not-inherited,undecided,,,,,,,not-counted,,,,,,,none,,,none,,not-reviewed,not-submitted,,,,,
cmmc_l2_ssp_portfolio_crm_v1,1.0,2026-07-22T15:00:00Z,portfolio-mcfirecoal-cmmc-l2,McFirecoal CMMC Level 2 SSP Portfolio,1.3,module-product-bravo,Federal SaaS Product Bravo,product,1.0,requirement-product-bravo-3_3_1,3.3.1,3.3,System Auditing,pending-decision,,not-assessed,,pending,not-counted,module-product-bravo,Federal SaaS Product Bravo,,,,none,not-inherited,undecided,,,,,,,not-counted,,,,,,,none,,,none,,not-reviewed,not-submitted,,,,,
cmmc_l2_ssp_portfolio_crm_v1,1.0,2026-07-22T15:00:00Z,portfolio-mcfirecoal-cmmc-l2,McFirecoal CMMC Level 2 SSP Portfolio,1.3,module-product-bravo,Federal SaaS Product Bravo,product,1.0,requirement-product-bravo-3_3_2,3.3.2,3.3,User Accountability,pending-decision,,not-assessed,,pending,not-counted,module-product-bravo,Federal SaaS Product Bravo,,,,none,not-inherited,undecided,,,,,,,not-counted,,,,,,,none,,,none,,not-reviewed,not-submitted,,,,,
cmmc_l2_ssp_portfolio_crm_v1,1.0,2026-07-22T15:00:00Z,portfolio-mcfirecoal-cmmc-l2,McFirecoal CMMC Level 2 SSP Portfolio,1.3,module-product-bravo,Federal SaaS Product Bravo,product,1.0,requirement-product-bravo-3_3_3,3.3.3,3.3,Event Review,pending-decision,,not-assessed,,pending,not-counted,module-product-bravo,Federal SaaS Product Bravo,,,,none,not-inherited,undecided,,,,,,,not-counted,,,,,,,none,,,none,,not-reviewed,not-submitted,,,,,
cmmc_l2_ssp_portfolio_crm_v1,1.0,2026-07-22T15:00:00Z,portfolio-mcfirecoal-cmmc-l2,McFirecoal CMMC Level 2 SSP Portfolio,1.3,module-product-bravo,Federal SaaS Product Bravo,product,1.0,requirement-product-bravo-3_3_4,3.3.4,3.3,Audit Failure Alerting,pending-decision,,not-assessed,,pending,not-counted,module-product-bravo,Federal SaaS Product Bravo,,,,none,not-inherited,undecided,,,,,,,not-counted,,,,,,,none,,,none,,not-reviewed,not-submitted,,,,,
cmmc_l2_ssp_portfolio_crm_v1,1.0,2026-07-22T15:00:00Z,portfolio-mcfirecoal-cmmc-l2,McFirecoal CMMC Level 2 SSP Portfolio,1.3,module-product-bravo,Federal SaaS Product Bravo,product,1.0,requirement-product-bravo-3_3_5,3.3.5,3.3,Audit Correlation,pending-decision,,not-assessed,,pending,not-counted,module-product-bravo,Federal SaaS Product Bravo,,,,none,not-inherited,undecided,,,,,,,not-counted,,,,,,,none,,,none,,not-reviewed,not-submitted,,,,,
cmmc_l2_ssp_portfolio_crm_v1,1.0,2026-07-22T15:00:00Z,portfolio-mcfirecoal-cmmc-l2,McFirecoal CMMC Level 2 SSP Portfolio,1.3,module-product-bravo,Federal SaaS Product Bravo,product,1.0,requirement-product-bravo-3_3_6,3.3.6,3.3,Reduction & Reporting,pending-decision,,not-assessed,,pending,not-counted,module-product-bravo,Federal SaaS Product Bravo,,,,none,not-inherited,undecided,,,,,,,not-counted,,,,,,,none,,,none,,not-reviewed,not-submitted,,,,,
cmmc_l2_ssp_portfolio_crm_v1,1.0,2026-07-22T15:00:00Z,portfolio-mcfirecoal-cmmc-l2,McFirecoal CMMC Level 2 SSP Portfolio,1.3,module-product-bravo,Federal SaaS Product Bravo,product,1.0,requirement-product-bravo-3_3_7,3.3.7,3.3,Authoritative Time Source,pending-decision,,not-assessed,,pending,not-counted,module-product-bravo,Federal SaaS Product Bravo,,,,none,not-inherited,undecided,,,,,,,not-counted,,,,,,,none,,,none,,not-reviewed,not-submitted,,,,,
cmmc_l2_ssp_portfolio_crm_v1,1.0,2026-07-22T15:00:00Z,portfolio-mcfirecoal-cmmc-l2,McFirecoal CMMC Level 2 SSP Portfolio,1.3,module-product-bravo,Federal SaaS Product Bravo,product,1.0,requirement-product-bravo-3_3_8,3.3.8,3.3,Audit Protection,pending-decision,,not-assessed,,pending,not-counted,module-product-bravo,Federal SaaS Product Bravo,,,,none,not-inherited,undecided,,,,,,,not-counted,,,,,,,none,,,none,,not-reviewed,not-submitted,,,,,
cmmc_l2_ssp_portfolio_crm_v1,1.0,2026-07-22T15:00:00Z,portfolio-mcfirecoal-cmmc-l2,McFirecoal CMMC Level 2 SSP Portfolio,1.3,module-product-bravo,Federal SaaS Product Bravo,product,1.0,requirement-product-bravo-3_3_9,3.3.9,3.3,Audit Management,pending-decision,,not-assessed,,pending,not-counted,module-product-bravo,Federal SaaS Product Bravo,,,,none,not-inherited,undecided,,,,,,,not-counted,,,,,,,none,,,none,,not-reviewed,not-submitted,,,,,
cmmc_l2_ssp_portfolio_crm_v1,1.0,2026-07-22T15:00:00Z,portfolio-mcfirecoal-cmmc-l2,McFirecoal CMMC Level 2 SSP Portfolio,1.3,module-product-bravo,Federal SaaS Product Bravo,product,1.0,requirement-product-bravo-3_4_1,3.4.1,3.4,System Baselining,pending-decision,,not-assessed,,pending,not-counted,module-product-bravo,Federal SaaS Product Bravo,,,,none,not-inherited,undecided,,,,,,,not-counted,,,,,,,none,,,none,,not-reviewed,not-submitted,,,,,
cmmc_l2_ssp_portfolio_crm_v1,1.0,2026-07-22T15:00:00Z,portfolio-mcfirecoal-cmmc-l2,McFirecoal CMMC Level 2 SSP Portfolio,1.3,module-product-bravo,Federal SaaS Product Bravo,product,1.0,requirement-product-bravo-3_4_2,3.4.2,3.4,Security Configuration Enforcement,pending-decision,,not-assessed,,pending,not-counted,module-product-bravo,Federal SaaS Product Bravo,,,,none,not-inherited,undecided,,,,,,,not-counted,,,,,,,none,,,none,,not-reviewed,not-submitted,,,,,
cmmc_l2_ssp_portfolio_crm_v1,1.0,2026-07-22T15:00:00Z,portfolio-mcfirecoal-cmmc-l2,McFirecoal CMMC Level 2 SSP Portfolio,1.3,module-product-bravo,Federal SaaS Product Bravo,product,1.0,requirement-product-bravo-3_4_3,3.4.3,3.4,System Change Management,pending-decision,,not-assessed,,pending,not-counted,module-product-bravo,Federal SaaS Product Bravo,,,,none,not-inherited,undecided,,,,,,,not-counted,,,,,,,none,,,none,,not-reviewed,not-submitted,,,,,
cmmc_l2_ssp_portfolio_crm_v1,1.0,2026-07-22T15:00:00Z,portfolio-mcfirecoal-cmmc-l2,McFirecoal CMMC Level 2 SSP Portfolio,1.3,module-product-bravo,Federal SaaS Product Bravo,product,1.0,requirement-product-bravo-3_4_4,3.4.4,3.4,Security Impact Analysis,pending-decision,,not-assessed,,pending,not-counted,module-product-bravo,Federal SaaS Product Bravo,,,,none,not-inherited,undecided,,,,,,,not-counted,,,,,,,none,,,none,,not-reviewed,not-submitted,,,,,
cmmc_l2_ssp_portfolio_crm_v1,1.0,2026-07-22T15:00:00Z,portfolio-mcfirecoal-cmmc-l2,McFirecoal CMMC Level 2 SSP Portfolio,1.3,module-product-bravo,Federal SaaS Product Bravo,product,1.0,requirement-product-bravo-3_4_5,3.4.5,3.4,Access Restrictions for Change,pending-decision,,not-assessed,,pending,not-counted,module-product-bravo,Federal SaaS Product Bravo,,,,none,not-inherited,undecided,,,,,,,not-counted,,,,,,,none,,,none,,not-reviewed,not-submitted,,,,,
cmmc_l2_ssp_portfolio_crm_v1,1.0,2026-07-22T15:00:00Z,portfolio-mcfirecoal-cmmc-l2,McFirecoal CMMC Level 2 SSP Portfolio,1.3,module-product-bravo,Federal SaaS Product Bravo,product,1.0,requirement-product-bravo-3_4_6,3.4.6,3.4,Least Functionality,pending-decision,,not-assessed,,pending,not-counted,module-product-bravo,Federal SaaS Product Bravo,,,,none,not-inherited,undecided,,,,,,,not-counted,,,,,,,none,,,none,,not-reviewed,not-submitted,,,,,
cmmc_l2_ssp_portfolio_crm_v1,1.0,2026-07-22T15:00:00Z,portfolio-mcfirecoal-cmmc-l2,McFirecoal CMMC Level 2 SSP Portfolio,1.3,module-product-bravo,Federal SaaS Product Bravo,product,1.0,requirement-product-bravo-3_4_7,3.4.7,3.4,Nonessential Functionality,pending-decision,,not-assessed,,pending,not-counted,module-product-bravo,Federal SaaS Product Bravo,,,,none,not-inherited,undecided,,,,,,,not-counted,,,,,,,none,,,none,,not-reviewed,not-submitted,,,,,
cmmc_l2_ssp_portfolio_crm_v1,1.0,2026-07-22T15:00:00Z,portfolio-mcfirecoal-cmmc-l2,McFirecoal CMMC Level 2 SSP Portfolio,1.3,module-product-bravo,Federal SaaS Product Bravo,product,1.0,requirement-product-bravo-3_4_8,3.4.8,3.4,Application Execution Policy,pending-decision,,not-assessed,,pending,not-counted,module-product-bravo,Federal SaaS Product Bravo,,,,none,not-inherited,undecided,,,,,,,not-counted,,,,,,,none,,,none,,not-reviewed,not-submitted,,,,,
cmmc_l2_ssp_portfolio_crm_v1,1.0,2026-07-22T15:00:00Z,portfolio-mcfirecoal-cmmc-l2,McFirecoal CMMC Level 2 SSP Portfolio,1.3,module-product-bravo,Federal SaaS Product Bravo,product,1.0,requirement-product-bravo-3_4_9,3.4.9,3.4,User-Installed Software,pending-decision,,not-assessed,,pending,not-counted,module-product-bravo,Federal SaaS Product Bravo,,,,none,not-inherited,undecided,,,,,,,not-counted,,,,,,,none,,,none,,not-reviewed,not-submitted,,,,,
cmmc_l2_ssp_portfolio_crm_v1,1.0,2026-07-22T15:00:00Z,portfolio-mcfirecoal-cmmc-l2,McFirecoal CMMC Level 2 SSP Portfolio,1.3,module-product-bravo,Federal SaaS Product Bravo,product,1.0,requirement-product-bravo-3_5_1,3.5.1,3.5,Identification,pending-decision,,not-assessed,,pending,not-counted,module-product-bravo,Federal SaaS Product Bravo,,,,none,not-inherited,undecided,,,,,,,not-counted,,,,,,,none,,,none,,not-reviewed,not-submitted,,,,,
cmmc_l2_ssp_portfolio_crm_v1,1.0,2026-07-22T15:00:00Z,portfolio-mcfirecoal-cmmc-l2,McFirecoal CMMC Level 2 SSP Portfolio,1.3,module-product-bravo,Federal SaaS Product Bravo,product,1.0,requirement-product-bravo-3_5_2,3.5.2,3.5,Authentication,pending-decision,,not-assessed,,pending,not-counted,module-product-bravo,Federal SaaS Product Bravo,,,,none,not-inherited,undecided,,,,,,,not-counted,,,,,,,none,,,none,,not-reviewed,not-submitted,,,,,
cmmc_l2_ssp_portfolio_crm_v1,1.0,2026-07-22T15:00:00Z,portfolio-mcfirecoal-cmmc-l2,McFirecoal CMMC Level 2 SSP Portfolio,1.3,module-product-bravo,Federal SaaS Product Bravo,product,1.0,requirement-product-bravo-3_5_3,3.5.3,3.5,Multifactor Authentication,pending-decision,,not-assessed,,pending,not-counted,module-product-bravo,Federal SaaS Product Bravo,,,,none,not-inherited,undecided,,,,,,,not-counted,,,,,,,none,,,none,,not-reviewed,not-submitted,,,,,
cmmc_l2_ssp_portfolio_crm_v1,1.0,2026-07-22T15:00:00Z,portfolio-mcfirecoal-cmmc-l2,McFirecoal CMMC Level 2 SSP Portfolio,1.3,module-product-bravo,Federal SaaS Product Bravo,product,1.0,requirement-product-bravo-3_5_4,3.5.4,3.5,Replay-Resistant Authentication,pending-decision,,not-assessed,,pending,not-counted,module-product-bravo,Federal SaaS Product Bravo,,,,none,not-inherited,undecided,,,,,,,not-counted,,,,,,,none,,,none,,not-reviewed,not-submitted,,,,,
cmmc_l2_ssp_portfolio_crm_v1,1.0,2026-07-22T15:00:00Z,portfolio-mcfirecoal-cmmc-l2,McFirecoal CMMC Level 2 SSP Portfolio,1.3,module-product-bravo,Federal SaaS Product Bravo,product,1.0,requirement-product-bravo-3_5_5,3.5.5,3.5,Identifier Reuse,pending-decision,,not-assessed,,pending,not-counted,module-product-bravo,Federal SaaS Product Bravo,,,,none,not-inherited,undecided,,,,,,,not-counted,,,,,,,none,,,none,,not-reviewed,not-submitted,,,,,
cmmc_l2_ssp_portfolio_crm_v1,1.0,2026-07-22T15:00:00Z,portfolio-mcfirecoal-cmmc-l2,McFirecoal CMMC Level 2 SSP Portfolio,1.3,module-product-bravo,Federal SaaS Product Bravo,product,1.0,requirement-product-bravo-3_5_6,3.5.6,3.5,Identifier Handling,pending-decision,,not-assessed,,pending,not-counted,module-product-bravo,Federal SaaS Product Bravo,,,,none,not-inherited,undecided,,,,,,,not-counted,,,,,,,none,,,none,,not-reviewed,not-submitted,,,,,
cmmc_l2_ssp_portfolio_crm_v1,1.0,2026-07-22T15:00:00Z,portfolio-mcfirecoal-cmmc-l2,McFirecoal CMMC Level 2 SSP Portfolio,1.3,module-product-bravo,Federal SaaS Product Bravo,product,1.0,requirement-product-bravo-3_5_7,3.5.7,3.5,Password Complexity,pending-decision,,not-assessed,,pending,not-counted,module-product-bravo,Federal SaaS Product Bravo,,,,none,not-inherited,undecided,,,,,,,not-counted,,,,,,,none,,,none,,not-reviewed,not-submitted,,,,,
cmmc_l2_ssp_portfolio_crm_v1,1.0,2026-07-22T15:00:00Z,portfolio-mcfirecoal-cmmc-l2,McFirecoal CMMC Level 2 SSP Portfolio,1.3,module-product-bravo,Federal SaaS Product Bravo,product,1.0,requirement-product-bravo-3_5_8,3.5.8,3.5,Password Reuse,pending-decision,,not-assessed,,pending,not-counted,module-product-bravo,Federal SaaS Product Bravo,,,,none,not-inherited,undecided,,,,,,,not-counted,,,,,,,none,,,none,,not-reviewed,not-submitted,,,,,
cmmc_l2_ssp_portfolio_crm_v1,1.0,2026-07-22T15:00:00Z,portfolio-mcfirecoal-cmmc-l2,McFirecoal CMMC Level 2 SSP Portfolio,1.3,module-product-bravo,Federal SaaS Product Bravo,product,1.0,requirement-product-bravo-3_5_9,3.5.9,3.5,Temporary Passwords,pending-decision,,not-assessed,,pending,not-counted,module-product-bravo,Federal SaaS Product Bravo,,,,none,not-inherited,undecided,,,,,,,not-counted,,,,,,,none,,,none,,not-reviewed,not-submitted,,,,,
cmmc_l2_ssp_portfolio_crm_v1,1.0,2026-07-22T15:00:00Z,portfolio-mcfirecoal-cmmc-l2,McFirecoal CMMC Level 2 SSP Portfolio,1.3,module-product-bravo,Federal SaaS Product Bravo,product,1.0,requirement-product-bravo-3_5_10,3.5.10,3.5,Cryptographically-Protected Passwords,pending-decision,,not-assessed,,pending,not-counted,module-product-bravo,Federal SaaS Product Bravo,,,,none,not-inherited,undecided,,,,,,,not-counted,,,,,,,none,,,none,,not-reviewed,not-submitted,,,,,
cmmc_l2_ssp_portfolio_crm_v1,1.0,2026-07-22T15:00:00Z,portfolio-mcfirecoal-cmmc-l2,McFirecoal CMMC Level 2 SSP Portfolio,1.3,module-product-bravo,Federal SaaS Product Bravo,product,1.0,requirement-product-bravo-3_5_11,3.5.11,3.5,Obscure Feedback,pending-decision,,not-assessed,,pending,not-counted,module-product-bravo,Federal SaaS Product Bravo,,,,none,not-inherited,undecided,,,,,,,not-counted,,,,,,,none,,,none,,not-reviewed,not-submitted,,,,,
cmmc_l2_ssp_portfolio_crm_v1,1.0,2026-07-22T15:00:00Z,portfolio-mcfirecoal-cmmc-l2,McFirecoal CMMC Level 2 SSP Portfolio,1.3,module-product-bravo,Federal SaaS Product Bravo,product,1.0,requirement-product-bravo-3_6_1,3.6.1,3.6,Incident Handling,pending-decision,,not-assessed,,pending,not-counted,module-product-bravo,Federal SaaS Product Bravo,,,,none,not-inherited,undecided,,,,,,,not-counted,,,,,,,none,,,none,,not-reviewed,not-submitted,,,,,
cmmc_l2_ssp_portfolio_crm_v1,1.0,2026-07-22T15:00:00Z,portfolio-mcfirecoal-cmmc-l2,McFirecoal CMMC Level 2 SSP Portfolio,1.3,module-product-bravo,Federal SaaS Product Bravo,product,1.0,requirement-product-bravo-3_6_2,3.6.2,3.6,Incident Reporting,pending-decision,,not-assessed,,pending,not-counted,module-product-bravo,Federal SaaS Product Bravo,,,,none,not-inherited,undecided,,,,,,,not-counted,,,,,,,none,,,none,,not-reviewed,not-submitted,,,,,
